sentence_id	ref	author	book	genre	year	sent_order
24527	Vulg.Act.20.7	Hieronymus	Actus Apostolorum	History	400	14104
24528	Vulg.Act.20.8	Hieronymus	Actus Apostolorum	History	400	14105
24529	Vulg.Act.20.9	Hieronymus	Actus Apostolorum	History	400	14106
24530	Vulg.Act.20.10	Hieronymus	Actus Apostolorum	History	400	14107
24531	Vulg.Act.20.10	Hieronymus	Actus Apostolorum	History	400	14108
48806	Vulg.Act.20.10	Hieronymus	Actus Apostolorum	History	400	14109
48807	Vulg.Act.20.10	Hieronymus	Actus Apostolorum	History	400	14110
24533	Vulg.Act.20.11	Hieronymus	Actus Apostolorum	History	400	14111
24534	Vulg.Act.20.12	Hieronymus	Actus Apostolorum	History	400	14112
24535	Vulg.Act.20.13	Hieronymus	Actus Apostolorum	History	400	14113
24536	Vulg.Act.20.13	Hieronymus	Actus Apostolorum	History	400	14114
24537	Vulg.Act.20.14	Hieronymus	Actus Apostolorum	History	400	14115
24538	Vulg.Act.20.15	Hieronymus	Actus Apostolorum	History	400	14116
24539	Vulg.Act.20.16	Hieronymus	Actus Apostolorum	History	400	14117
24540	Vulg.Act.20.16	Hieronymus	Actus Apostolorum	History	400	14118
24541	Vulg.Act.20.17	Hieronymus	Actus Apostolorum	History	400	14119
24542	Vulg.Act.20.18	Hieronymus	Actus Apostolorum	History	400	14120
24543	Vulg.Act.20.18	Hieronymus	Actus Apostolorum	History	400	14121
24544	Vulg.Act.20.20	Hieronymus	Actus Apostolorum	History	400	14122
24545	Vulg.Act.20.22	Hieronymus	Actus Apostolorum	History	400	14123
24548	Vulg.Act.20.24	Hieronymus	Actus Apostolorum	History	400	14124
24549	Vulg.Act.20.24	Hieronymus	Actus Apostolorum	History	400	14125
24550	Vulg.Act.20.25	Hieronymus	Actus Apostolorum	History	400	14126
24551	Vulg.Act.20.26	Hieronymus	Actus Apostolorum	History	400	14127
24552	Vulg.Act.20.27	Hieronymus	Actus Apostolorum	History	400	14128
24553	Vulg.Act.20.28	Hieronymus	Actus Apostolorum	History	400	14129
24554	Vulg.Act.20.29	Hieronymus	Actus Apostolorum	History	400	14130
24555	Vulg.Act.20.30	Hieronymus	Actus Apostolorum	History	400	14131
24556	Vulg.Act.20.31	Hieronymus	Actus Apostolorum	History	400	14132
24557	Vulg.Act.20.32	Hieronymus	Actus Apostolorum	History	400	14133
24558	Vulg.Act.20.33	Hieronymus	Actus Apostolorum	History	400	14134
24559	Vulg.Act.20.34	Hieronymus	Actus Apostolorum	History	400	14135
24560	Vulg.Act.20.35	Hieronymus	Actus Apostolorum	History	400	14136
24562	Vulg.Act.20.35	Hieronymus	Actus Apostolorum	History	400	14137
24563	Vulg.Act.20.36	Hieronymus	Actus Apostolorum	History	400	14138
24564	Vulg.Act.20.37	Hieronymus	Actus Apostolorum	History	400	14139
24565	Vulg.Act.20.37	Hieronymus	Actus Apostolorum	History	400	14140
24566	Vulg.Act.20.38	Hieronymus	Actus Apostolorum	History	400	14141
24567	Vulg.Act.21.1	Hieronymus	Actus Apostolorum	History	400	14142
24568	Vulg.Act.21.2	Hieronymus	Actus Apostolorum	History	400	14143
24569	Vulg.Act.21.3	Hieronymus	Actus Apostolorum	History	400	14144
24570	Vulg.Act.21.3	Hieronymus	Actus Apostolorum	History	400	14145
24571	Vulg.Act.21.4	Hieronymus	Actus Apostolorum	History	400	14146
24572	Vulg.Act.21.4	Hieronymus	Actus Apostolorum	History	400	14147
24573	Vulg.Act.21.5	Hieronymus	Actus Apostolorum	History	400	14148
24574	Vulg.Act.21.5	Hieronymus	Actus Apostolorum	History	400	14149
24575	Vulg.Act.21.6	Hieronymus	Actus Apostolorum	History	400	14150
24576	Vulg.Act.21.6	Hieronymus	Actus Apostolorum	History	400	14151
24577	Vulg.Act.21.7	Hieronymus	Actus Apostolorum	History	400	14152
24578	Vulg.Act.21.7	Hieronymus	Actus Apostolorum	History	400	14153
24579	Vulg.Act.21.8	Hieronymus	Actus Apostolorum	History	400	14154
24580	Vulg.Act.21.8	Hieronymus	Actus Apostolorum	History	400	14155
24581	Vulg.Act.21.9	Hieronymus	Actus Apostolorum	History	400	14156
24582	Vulg.Act.21.10	Hieronymus	Actus Apostolorum	History	400	14157
24583	Vulg.Act.21.11	Hieronymus	Actus Apostolorum	History	400	14158
24584	Vulg.Act.21.11	Hieronymus	Actus Apostolorum	History	400	14159
24585	Vulg.Act.21.11	Hieronymus	Actus Apostolorum	History	400	14160
24586	Vulg.Act.21.11	Hieronymus	Actus Apostolorum	History	400	14161
24587	Vulg.Act.21.12	Hieronymus	Actus Apostolorum	History	400	14162
24588	Vulg.Act.21.13	Hieronymus	Actus Apostolorum	History	400	14163
24589	Vulg.Act.21.13	Hieronymus	Actus Apostolorum	History	400	14164
24590	Vulg.Act.21.13	Hieronymus	Actus Apostolorum	History	400	14165
24591	Vulg.Act.21.14	Hieronymus	Actus Apostolorum	History	400	14166
24592	Vulg.Act.21.14	Hieronymus	Actus Apostolorum	History	400	14167
24593	Vulg.Act.21.15	Hieronymus	Actus Apostolorum	History	400	14168
24594	Vulg.Act.21.16	Hieronymus	Actus Apostolorum	History	400	14169
24595	Vulg.Act.21.17	Hieronymus	Actus Apostolorum	History	400	14170
24596	Vulg.Act.21.18	Hieronymus	Actus Apostolorum	History	400	14171
24597	Vulg.Act.21.19	Hieronymus	Actus Apostolorum	History	400	14172
24598	Vulg.Act.21.20	Hieronymus	Actus Apostolorum	History	400	14173
48808	Vulg.Act.21.20	Hieronymus	Actus Apostolorum	History	400	14174
48809	Vulg.Act.21.20	Hieronymus	Actus Apostolorum	History	400	14175
24600	Vulg.Act.21.21	Hieronymus	Actus Apostolorum	History	400	14176
24601	Vulg.Act.21.22	Hieronymus	Actus Apostolorum	History	400	14177
24602	Vulg.Act.21.22	Hieronymus	Actus Apostolorum	History	400	14178
24603	Vulg.Act.21.22	Hieronymus	Actus Apostolorum	History	400	14179
24604	Vulg.Act.21.23	Hieronymus	Actus Apostolorum	History	400	14180
24605	Vulg.Act.21.23	Hieronymus	Actus Apostolorum	History	400	14181
24606	Vulg.Act.21.24	Hieronymus	Actus Apostolorum	History	400	14182
24607	Vulg.Act.21.24	Hieronymus	Actus Apostolorum	History	400	14183
24608	Vulg.Act.21.25	Hieronymus	Actus Apostolorum	History	400	14184
24609	Vulg.Act.21.26	Hieronymus	Actus Apostolorum	History	400	14185
24610	Vulg.Act.21.27	Hieronymus	Actus Apostolorum	History	400	14186
24611	Vulg.Act.21.28	Hieronymus	Actus Apostolorum	History	400	14187
24613	Vulg.Act.21.29	Hieronymus	Actus Apostolorum	History	400	14188
24614	Vulg.Act.21.30	Hieronymus	Actus Apostolorum	History	400	14189
24615	Vulg.Act.21.30	Hieronymus	Actus Apostolorum	History	400	14190
24616	Vulg.Act.21.30	Hieronymus	Actus Apostolorum	History	400	14191
24617	Vulg.Act.21.31	Hieronymus	Actus Apostolorum	History	400	14192
24618	Vulg.Act.21.32	Hieronymus	Actus Apostolorum	History	400	14193
24619	Vulg.Act.21.32	Hieronymus	Actus Apostolorum	History	400	14194
24620	Vulg.Act.21.33	Hieronymus	Actus Apostolorum	History	400	14195
24621	Vulg.Act.21.33	Hieronymus	Actus Apostolorum	History	400	14196
24622	Vulg.Act.21.34	Hieronymus	Actus Apostolorum	History	400	14197
24623	Vulg.Act.21.34	Hieronymus	Actus Apostolorum	History	400	14198
24624	Vulg.Act.21.35	Hieronymus	Actus Apostolorum	History	400	14199
24625	Vulg.Act.21.36	Hieronymus	Actus Apostolorum	History	400	14200
24626	Vulg.Act.21.36	Hieronymus	Actus Apostolorum	History	400	14201
24627	Vulg.Act.21.37	Hieronymus	Actus Apostolorum	History	400	14202
24628	Vulg.Act.21.37	Hieronymus	Actus Apostolorum	History	400	14203
24629	Vulg.Act.21.37	Hieronymus	Actus Apostolorum	History	400	14204
24630	Vulg.Act.21.37	Hieronymus	Actus Apostolorum	History	400	14205
24632	Vulg.Act.21.39	Hieronymus	Actus Apostolorum	History	400	14206
24633	Vulg.Act.21.39	Hieronymus	Actus Apostolorum	History	400	14207
48810	Vulg.Act.21.39	Hieronymus	Actus Apostolorum	History	400	14208
48811	Vulg.Act.21.39	Hieronymus	Actus Apostolorum	History	400	14209
24635	Vulg.Act.21.40	Hieronymus	Actus Apostolorum	History	400	14210
24636	Vulg.Act.22.1	Hieronymus	Actus Apostolorum	History	400	14211
24637	Vulg.Act.22.2	Hieronymus	Actus Apostolorum	History	400	14212
24638	Vulg.Act.22.3	Hieronymus	Actus Apostolorum	History	400	14213
24639	Vulg.Act.22.3	Hieronymus	Actus Apostolorum	History	400	14214
24640	Vulg.Act.22.4	Hieronymus	Actus Apostolorum	History	400	14215
24641	Vulg.Act.22.5	Hieronymus	Actus Apostolorum	History	400	14216
24642	Vulg.Act.22.6	Hieronymus	Actus Apostolorum	History	400	14217
24643	Vulg.Act.22.7	Hieronymus	Actus Apostolorum	History	400	14218
24644	Vulg.Act.22.7	Hieronymus	Actus Apostolorum	History	400	14219
24645	Vulg.Act.22.8	Hieronymus	Actus Apostolorum	History	400	14220
24646	Vulg.Act.22.8	Hieronymus	Actus Apostolorum	History	400	14221
24647	Vulg.Act.22.8	Hieronymus	Actus Apostolorum	History	400	14222
24648	Vulg.Act.22.8	Hieronymus	Actus Apostolorum	History	400	14223
48812	Vulg.Act.22.9	Hieronymus	Actus Apostolorum	History	400	14224
48813	Vulg.Act.22.9	Hieronymus	Actus Apostolorum	History	400	14225
24650	Vulg.Act.22.10	Hieronymus	Actus Apostolorum	History	400	14226
24651	Vulg.Act.22.10	Hieronymus	Actus Apostolorum	History	400	14227
24652	Vulg.Act.22.10	Hieronymus	Actus Apostolorum	History	400	14228
24653	Vulg.Act.22.10	Hieronymus	Actus Apostolorum	History	400	14229
24654	Vulg.Act.22.10	Hieronymus	Actus Apostolorum	History	400	14230
24655	Vulg.Act.22.11	Hieronymus	Actus Apostolorum	History	400	14231
24656	Vulg.Act.22.12	Hieronymus	Actus Apostolorum	History	400	14232
24657	Vulg.Act.22.13	Hieronymus	Actus Apostolorum	History	400	14233
24658	Vulg.Act.22.13	Hieronymus	Actus Apostolorum	History	400	14234
24659	Vulg.Act.22.14	Hieronymus	Actus Apostolorum	History	400	14235
24660	Vulg.Act.22.14	Hieronymus	Actus Apostolorum	History	400	14236
24662	Vulg.Act.22.16	Hieronymus	Actus Apostolorum	History	400	14237
48814	Vulg.Act.22.16	Hieronymus	Actus Apostolorum	History	400	14238
48815	Vulg.Act.22.16	Hieronymus	Actus Apostolorum	History	400	14239
24664	Vulg.Act.22.17	Hieronymus	Actus Apostolorum	History	400	14240
24667	Vulg.Act.22.19	Hieronymus	Actus Apostolorum	History	400	14241
24668	Vulg.Act.22.19	Hieronymus	Actus Apostolorum	History	400	14242
24669	Vulg.Act.22.20	Hieronymus	Actus Apostolorum	History	400	14243
24670	Vulg.Act.22.21	Hieronymus	Actus Apostolorum	History	400	14244
24671	Vulg.Act.22.21	Hieronymus	Actus Apostolorum	History	400	14245
24672	Vulg.Act.22.22	Hieronymus	Actus Apostolorum	History	400	14246
24673	Vulg.Act.22.22	Hieronymus	Actus Apostolorum	History	400	14247
24674	Vulg.Act.22.22	Hieronymus	Actus Apostolorum	History	400	14248
24675	Vulg.Act.22.23	Hieronymus	Actus Apostolorum	History	400	14249
24676	Vulg.Act.22.25	Hieronymus	Actus Apostolorum	History	400	14250
24677	Vulg.Act.22.25	Hieronymus	Actus Apostolorum	History	400	14251
24678	Vulg.Act.22.26	Hieronymus	Actus Apostolorum	History	400	14252
24679	Vulg.Act.22.26	Hieronymus	Actus Apostolorum	History	400	14253
24680	Vulg.Act.22.26	Hieronymus	Actus Apostolorum	History	400	14254
24681	Vulg.Act.22.27	Hieronymus	Actus Apostolorum	History	400	14255
48816	Vulg.Act.22.27	Hieronymus	Actus Apostolorum	History	400	14256
48817	Vulg.Act.22.27	Hieronymus	Actus Apostolorum	History	400	14257
24683	Vulg.Act.22.27	Hieronymus	Actus Apostolorum	History	400	14258
24684	Vulg.Act.22.27	Hieronymus	Actus Apostolorum	History	400	14259
24685	Vulg.Act.22.28	Hieronymus	Actus Apostolorum	History	400	14260
24686	Vulg.Act.22.28	Hieronymus	Actus Apostolorum	History	400	14261
24687	Vulg.Act.22.28	Hieronymus	Actus Apostolorum	History	400	14262
24688	Vulg.Act.22.28	Hieronymus	Actus Apostolorum	History	400	14263
24689	Vulg.Act.22.29	Hieronymus	Actus Apostolorum	History	400	14264
24690	Vulg.Act.22.29	Hieronymus	Actus Apostolorum	History	400	14265
24691	Vulg.Act.22.30	Hieronymus	Actus Apostolorum	History	400	14266
24692	Vulg.Act.22.30	Hieronymus	Actus Apostolorum	History	400	14267
24693	Vulg.Act.23.1	Hieronymus	Actus Apostolorum	History	400	14268
24694	Vulg.Act.23.1	Hieronymus	Actus Apostolorum	History	400	14269
24695	Vulg.Act.23.2	Hieronymus	Actus Apostolorum	History	400	14270
24696	Vulg.Act.23.3	Hieronymus	Actus Apostolorum	History	400	14271
24697	Vulg.Act.23.3	Hieronymus	Actus Apostolorum	History	400	14272
24698	Vulg.Act.23.3	Hieronymus	Actus Apostolorum	History	400	14273
24699	Vulg.Act.23.4	Hieronymus	Actus Apostolorum	History	400	14274
24700	Vulg.Act.23.4	Hieronymus	Actus Apostolorum	History	400	14275
24701	Vulg.Act.23.5	Hieronymus	Actus Apostolorum	History	400	14276
24702	Vulg.Act.23.5	Hieronymus	Actus Apostolorum	History	400	14277
24703	Vulg.Act.23.5	Hieronymus	Actus Apostolorum	History	400	14278
24704	Vulg.Act.23.5	Hieronymus	Actus Apostolorum	History	400	14279
24705	Vulg.Act.23.6	Hieronymus	Actus Apostolorum	History	400	14280
48818	Vulg.Act.23.6	Hieronymus	Actus Apostolorum	History	400	14281
48819	Vulg.Act.23.6	Hieronymus	Actus Apostolorum	History	400	14282
24707	Vulg.Act.23.6	Hieronymus	Actus Apostolorum	History	400	14283
24708	Vulg.Act.23.7	Hieronymus	Actus Apostolorum	History	400	14284
24709	Vulg.Act.23.8	Hieronymus	Actus Apostolorum	History	400	14285
24710	Vulg.Act.23.8	Hieronymus	Actus Apostolorum	History	400	14286
24711	Vulg.Act.23.9	Hieronymus	Actus Apostolorum	History	400	14287
24712	Vulg.Act.23.9	Hieronymus	Actus Apostolorum	History	400	14288
24713	Vulg.Act.23.9	Hieronymus	Actus Apostolorum	History	400	14289
24715	Vulg.Act.23.10	Hieronymus	Actus Apostolorum	History	400	14290
24716	Vulg.Act.23.11	Hieronymus	Actus Apostolorum	History	400	14291
24717	Vulg.Act.23.11	Hieronymus	Actus Apostolorum	History	400	14292
24718	Vulg.Act.23.11	Hieronymus	Actus Apostolorum	History	400	14293
24719	Vulg.Act.23.12	Hieronymus	Actus Apostolorum	History	400	14294
24720	Vulg.Act.23.13	Hieronymus	Actus Apostolorum	History	400	14295
24721	Vulg.Act.23.14	Hieronymus	Actus Apostolorum	History	400	14296
24722	Vulg.Act.23.14	Hieronymus	Actus Apostolorum	History	400	14297
24723	Vulg.Act.23.15	Hieronymus	Actus Apostolorum	History	400	14298
24724	Vulg.Act.23.15	Hieronymus	Actus Apostolorum	History	400	14299
24725	Vulg.Act.23.16	Hieronymus	Actus Apostolorum	History	400	14300
24726	Vulg.Act.23.17	Hieronymus	Actus Apostolorum	History	400	14301
48820	Vulg.Act.23.17	Hieronymus	Actus Apostolorum	History	400	14302
48821	Vulg.Act.23.17	Hieronymus	Actus Apostolorum	History	400	14303
24728	Vulg.Act.23.18	Hieronymus	Actus Apostolorum	History	400	14304
48822	Vulg.Act.23.18	Hieronymus	Actus Apostolorum	History	400	14305
48823	Vulg.Act.23.19	Hieronymus	Actus Apostolorum	History	400	14306
24730	Vulg.Act.23.19	Hieronymus	Actus Apostolorum	History	400	14307
24731	Vulg.Act.23.19	Hieronymus	Actus Apostolorum	History	400	14308
24732	Vulg.Act.23.20	Hieronymus	Actus Apostolorum	History	400	14309
24733	Vulg.Act.23.20	Hieronymus	Actus Apostolorum	History	400	14310
24734	Vulg.Act.23.21	Hieronymus	Actus Apostolorum	History	400	14311
24735	Vulg.Act.23.21	Hieronymus	Actus Apostolorum	History	400	14312
24736	Vulg.Act.23.21	Hieronymus	Actus Apostolorum	History	400	14313
24737	Vulg.Act.23.22	Hieronymus	Actus Apostolorum	History	400	14314
24738	Vulg.Act.23.23	Hieronymus	Actus Apostolorum	History	400	14315
24739	Vulg.Act.23.23	Hieronymus	Actus Apostolorum	History	400	14316
24740	Vulg.Act.23.26	Hieronymus	Actus Apostolorum	History	400	14317
24741	Vulg.Act.23.26	Hieronymus	Actus Apostolorum	History	400	14318
24742	Vulg.Act.23.27	Hieronymus	Actus Apostolorum	History	400	14319
24743	Vulg.Act.23.28	Hieronymus	Actus Apostolorum	History	400	14320
24744	Vulg.Act.23.29	Hieronymus	Actus Apostolorum	History	400	14321
24745	Vulg.Act.23.30	Hieronymus	Actus Apostolorum	History	400	14322
24746	Vulg.Act.23.31	Hieronymus	Actus Apostolorum	History	400	14323
24747	Vulg.Act.23.32	Hieronymus	Actus Apostolorum	History	400	14324
24748	Vulg.Act.23.33	Hieronymus	Actus Apostolorum	History	400	14325
24749	Vulg.Act.23.34	Hieronymus	Actus Apostolorum	History	400	14326
24752	Vulg.Act.24.1	Hieronymus	Actus Apostolorum	History	400	14327
24753	Vulg.Act.24.2	Hieronymus	Actus Apostolorum	History	400	14328
24754	Vulg.Act.24.2	Hieronymus	Actus Apostolorum	History	400	14329
24755	Vulg.Act.24.4	Hieronymus	Actus Apostolorum	History	400	14330
24756	Vulg.Act.24.5	Hieronymus	Actus Apostolorum	History	400	14331
24757	Vulg.Act.24.6	Hieronymus	Actus Apostolorum	History	400	14332
24758	Vulg.Act.24.8	Hieronymus	Actus Apostolorum	History	400	14333
24759	Vulg.Act.24.9	Hieronymus	Actus Apostolorum	History	400	14334
24760	Vulg.Act.24.10	Hieronymus	Actus Apostolorum	History	400	14335
24761	Vulg.Act.24.10	Hieronymus	Actus Apostolorum	History	400	14336
24763	Vulg.Act.24.12	Hieronymus	Actus Apostolorum	History	400	14338
24765	Vulg.Act.24.14	Hieronymus	Actus Apostolorum	History	400	14339
24767	Vulg.Act.24.16	Hieronymus	Actus Apostolorum	History	400	14340
24768	Vulg.Act.24.17	Hieronymus	Actus Apostolorum	History	400	14341
24770	Vulg.Act.24.19	Hieronymus	Actus Apostolorum	History	400	14342
24773	Vulg.Act.24.22	Hieronymus	Actus Apostolorum	History	400	14343
24774	Vulg.Act.24.22	Hieronymus	Actus Apostolorum	History	400	14344
24775	Vulg.Act.24.23	Hieronymus	Actus Apostolorum	History	400	14345
24777	Vulg.Act.24.25	Hieronymus	Actus Apostolorum	History	400	14347
24778	Vulg.Act.24.25	Hieronymus	Actus Apostolorum	History	400	14348
24779	Vulg.Act.24.25	Hieronymus	Actus Apostolorum	History	400	14349
24780	Vulg.Act.24.26	Hieronymus	Actus Apostolorum	History	400	14350
24781	Vulg.Act.24.27	Hieronymus	Actus Apostolorum	History	400	14351
24782	Vulg.Act.24.27	Hieronymus	Actus Apostolorum	History	400	14352
24783	Vulg.Act.25.1	Hieronymus	Actus Apostolorum	History	400	14353
24784	Vulg.Act.25.2	Hieronymus	Actus Apostolorum	History	400	14354
24785	Vulg.Act.25.2	Hieronymus	Actus Apostolorum	History	400	14355
24786	Vulg.Act.25.4	Hieronymus	Actus Apostolorum	History	400	14356
24787	Vulg.Act.25.4	Hieronymus	Actus Apostolorum	History	400	14357
24788	Vulg.Act.25.5	Hieronymus	Actus Apostolorum	History	400	14358
24789	Vulg.Act.25.6	Hieronymus	Actus Apostolorum	History	400	14359
24790	Vulg.Act.25.7	Hieronymus	Actus Apostolorum	History	400	14360
24794	Vulg.Act.25.9	Hieronymus	Actus Apostolorum	History	400	14361
24795	Vulg.Act.25.10	Hieronymus	Actus Apostolorum	History	400	14362
24796	Vulg.Act.25.10	Hieronymus	Actus Apostolorum	History	400	14363
24798	Vulg.Act.25.10	Hieronymus	Actus Apostolorum	History	400	14364
24799	Vulg.Act.25.11	Hieronymus	Actus Apostolorum	History	400	14365
24800	Vulg.Act.25.11	Hieronymus	Actus Apostolorum	History	400	14366
24801	Vulg.Act.25.11	Hieronymus	Actus Apostolorum	History	400	14367
24802	Vulg.Act.25.12	Hieronymus	Actus Apostolorum	History	400	14368
24803	Vulg.Act.25.12	Hieronymus	Actus Apostolorum	History	400	14369
24804	Vulg.Act.25.12	Hieronymus	Actus Apostolorum	History	400	14370
24805	Vulg.Act.25.13	Hieronymus	Actus Apostolorum	History	400	14371
24806	Vulg.Act.25.14	Hieronymus	Actus Apostolorum	History	400	14372
24807	Vulg.Act.25.14	Hieronymus	Actus Apostolorum	History	400	14373
24808	Vulg.Act.25.16	Hieronymus	Actus Apostolorum	History	400	14374
24809	Vulg.Act.25.16	Hieronymus	Actus Apostolorum	History	400	14375
24810	Vulg.Act.25.17	Hieronymus	Actus Apostolorum	History	400	14376
24811	Vulg.Act.25.18	Hieronymus	Actus Apostolorum	History	400	14377
24812	Vulg.Act.25.19	Hieronymus	Actus Apostolorum	History	400	14378
24813	Vulg.Act.25.20	Hieronymus	Actus Apostolorum	History	400	14379
24814	Vulg.Act.25.21	Hieronymus	Actus Apostolorum	History	400	14380
24815	Vulg.Act.25.22	Hieronymus	Actus Apostolorum	History	400	14381
24816	Vulg.Act.25.22	Hieronymus	Actus Apostolorum	History	400	14382
24817	Vulg.Act.25.22	Hieronymus	Actus Apostolorum	History	400	14383
24818	Vulg.Act.25.23	Hieronymus	Actus Apostolorum	History	400	14384
24819	Vulg.Act.25.24	Hieronymus	Actus Apostolorum	History	400	14385
24820	Vulg.Act.25.24	Hieronymus	Actus Apostolorum	History	400	14386
24821	Vulg.Act.25.25	Hieronymus	Actus Apostolorum	History	400	14387
24822	Vulg.Act.25.25	Hieronymus	Actus Apostolorum	History	400	14388
24823	Vulg.Act.25.26	Hieronymus	Actus Apostolorum	History	400	14389
24824	Vulg.Act.25.26	Hieronymus	Actus Apostolorum	History	400	14390
24825	Vulg.Act.25.27	Hieronymus	Actus Apostolorum	History	400	14391
24826	Vulg.Act.26.1	Hieronymus	Actus Apostolorum	History	400	14392
24827	Vulg.Act.26.1	Hieronymus	Actus Apostolorum	History	400	14393
24828	Vulg.Act.26.1	Hieronymus	Actus Apostolorum	History	400	14394
24829	Vulg.Act.26.2	Hieronymus	Actus Apostolorum	History	400	14395
24830	Vulg.Act.26.3	Hieronymus	Actus Apostolorum	History	400	14396
24831	Vulg.Act.26.4	Hieronymus	Actus Apostolorum	History	400	14397
24833	Vulg.Act.26.6	Hieronymus	Actus Apostolorum	History	400	14398
24834	Vulg.Act.26.7	Hieronymus	Actus Apostolorum	History	400	14399
24835	Vulg.Act.26.7	Hieronymus	Actus Apostolorum	History	400	14400
24836	Vulg.Act.26.8	Hieronymus	Actus Apostolorum	History	400	14401
24838	Vulg.Act.26.10	Hieronymus	Actus Apostolorum	History	400	14402
24839	Vulg.Act.26.11	Hieronymus	Actus Apostolorum	History	400	14403
24840	Vulg.Act.26.11	Hieronymus	Actus Apostolorum	History	400	14404
24841	Vulg.Act.26.12	Hieronymus	Actus Apostolorum	History	400	14405
24842	Vulg.Act.26.14	Hieronymus	Actus Apostolorum	History	400	14406
24843	Vulg.Act.26.14	Hieronymus	Actus Apostolorum	History	400	14407
24844	Vulg.Act.26.14	Hieronymus	Actus Apostolorum	History	400	14408
24845	Vulg.Act.26.15	Hieronymus	Actus Apostolorum	History	400	14409
24846	Vulg.Act.26.15	Hieronymus	Actus Apostolorum	History	400	14410
24847	Vulg.Act.26.15	Hieronymus	Actus Apostolorum	History	400	14411
24848	Vulg.Act.26.15	Hieronymus	Actus Apostolorum	History	400	14412
24849	Vulg.Act.26.16	Hieronymus	Actus Apostolorum	History	400	14413
24850	Vulg.Act.26.16	Hieronymus	Actus Apostolorum	History	400	14414
24851	Vulg.Act.26.19	Hieronymus	Actus Apostolorum	History	400	14415
24852	Vulg.Act.26.20	Hieronymus	Actus Apostolorum	History	400	14416
24853	Vulg.Act.26.21	Hieronymus	Actus Apostolorum	History	400	14417
24854	Vulg.Act.26.22	Hieronymus	Actus Apostolorum	History	400	14418
24855	Vulg.Act.26.24	Hieronymus	Actus Apostolorum	History	400	14419
24856	Vulg.Act.26.24	Hieronymus	Actus Apostolorum	History	400	14420
24857	Vulg.Act.26.24	Hieronymus	Actus Apostolorum	History	400	14421
24858	Vulg.Act.26.25	Hieronymus	Actus Apostolorum	History	400	14422
24860	Vulg.Act.26.26	Hieronymus	Actus Apostolorum	History	400	14423
24863	Vulg.Act.26.27	Hieronymus	Actus Apostolorum	History	400	14424
24864	Vulg.Act.26.27	Hieronymus	Actus Apostolorum	History	400	14425
24865	Vulg.Act.26.28	Hieronymus	Actus Apostolorum	History	400	14426
24866	Vulg.Act.26.28	Hieronymus	Actus Apostolorum	History	400	14427
24867	Vulg.Act.26.29	Hieronymus	Actus Apostolorum	History	400	14428
24869	Vulg.Act.26.30	Hieronymus	Actus Apostolorum	History	400	14429
24870	Vulg.Act.26.31	Hieronymus	Actus Apostolorum	History	400	14430
24871	Vulg.Act.26.31	Hieronymus	Actus Apostolorum	History	400	14431
24872	Vulg.Act.26.32	Hieronymus	Actus Apostolorum	History	400	14432
24873	Vulg.Act.26.32	Hieronymus	Actus Apostolorum	History	400	14433
24875	Vulg.Act.27.3	Hieronymus	Actus Apostolorum	History	400	14435
24876	Vulg.Act.27.3	Hieronymus	Actus Apostolorum	History	400	14436
24877	Vulg.Act.27.4	Hieronymus	Actus Apostolorum	History	400	14437
24878	Vulg.Act.27.5	Hieronymus	Actus Apostolorum	History	400	14438
24879	Vulg.Act.27.6	Hieronymus	Actus Apostolorum	History	400	14439
24880	Vulg.Act.27.7	Hieronymus	Actus Apostolorum	History	400	14440
24881	Vulg.Act.27.8	Hieronymus	Actus Apostolorum	History	400	14441
24882	Vulg.Act.27.9	Hieronymus	Actus Apostolorum	History	400	14442
24883	Vulg.Act.27.10	Hieronymus	Actus Apostolorum	History	400	14443
24884	Vulg.Act.27.11	Hieronymus	Actus Apostolorum	History	400	14444
24885	Vulg.Act.27.12	Hieronymus	Actus Apostolorum	History	400	14445
24886	Vulg.Act.27.13	Hieronymus	Actus Apostolorum	History	400	14446
24887	Vulg.Act.27.14	Hieronymus	Actus Apostolorum	History	400	14447
24888	Vulg.Act.27.15	Hieronymus	Actus Apostolorum	History	400	14448
24889	Vulg.Act.27.16	Hieronymus	Actus Apostolorum	History	400	14449
48824	Vulg.Act.27.17	Hieronymus	Actus Apostolorum	History	400	14450
48825	Vulg.Act.27.17	Hieronymus	Actus Apostolorum	History	400	14451
224776	Vulg.Act.27.18	Hieronymus	Actus Apostolorum	History	400	14452
24892	Vulg.Act.27.19	Hieronymus	Actus Apostolorum	History	400	14453
24893	Vulg.Act.27.20	Hieronymus	Actus Apostolorum	History	400	14454
24894	Vulg.Act.27.21	Hieronymus	Actus Apostolorum	History	400	14455
24895	Vulg.Act.27.21	Hieronymus	Actus Apostolorum	History	400	14456
24896	Vulg.Act.27.22	Hieronymus	Actus Apostolorum	History	400	14457
24897	Vulg.Act.27.22	Hieronymus	Actus Apostolorum	History	400	14458
24898	Vulg.Act.27.23	Hieronymus	Actus Apostolorum	History	400	14459
24899	Vulg.Act.27.24	Hieronymus	Actus Apostolorum	History	400	14460
24900	Vulg.Act.27.24	Hieronymus	Actus Apostolorum	History	400	14461
24901	Vulg.Act.27.24	Hieronymus	Actus Apostolorum	History	400	14462
24902	Vulg.Act.27.25	Hieronymus	Actus Apostolorum	History	400	14463
24903	Vulg.Act.27.25	Hieronymus	Actus Apostolorum	History	400	14464
